9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 1, mag 3 Linear Accel X = -59, Y = -23, Z = -6, qw = 9165, qx = 1842, qy = -846, qz = -13429, gx = 371, gy = 254, gz = 6
AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -68, Y = 7, Z = -11, qw = 15588, qx = 1096, qy = -2741, qz = 4092, gx = -166, gy = 60, gz = -25

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -71, Y = 11, Z = -2, qw = 15590, qx = 1084, qy = -2740, qz = 4088, gx = -139, gy = 42, gz = -32

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -66, Y = 19, Z = -18, qw = 15590, qx = 1082, qy = -2740, qz = 4090, gx = -42, gy = 7, gz = -37

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -15, Y = -56, Z = 86, qw = 8134, qx = -892, qy = 16, qz = 14194, gx = 38, gy = -81, gz = 92

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -18, Y = -59, Z = 32, qw = 8131, qx = -895, qy = 1, qz = 14196, gx = -171, gy = -55, gz = 29

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -18, Y = -59, Z = 32, qw = 8131, qx = -895, qy = 1, qz = 14196, gx = -171, gy = -55, gz = 29

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 23, Y = -55, Z = -57, qw = 8133, qx = -904, qy = -21, qz = 14194, gx = -266, gy = -35, gz = -47

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -65, Y = 33, Z = -36, qw = 15590, qx = 1089, qy = -2740, qz = 4086, gx = 65, gy = -25, gz = -48

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -69, Y = 45, Z = -53, qw = 15590, qx = 1097, qy = -2738, qz = 4084, gx = 86, gy = -4, gz = -38

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -61, Y = 28, Z = -40, qw = 15591, qx = 1097, qy = -2734, qz = 4085, gx = 14, gy = 38, gz = 5

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -53, Y = 14, Z = -23, qw = 15592, qx = 1089, qy = -2729, qz = 4087, gx = -75, gy = 78, gz = 39

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -49, Y = 7, Z = -2, qw = 15586, qx = 1080, qy = -2723, qz = 4116, gx = -132, gy = 78, gz = 48

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -49, Y = 6, Z = 11, qw = 15586, qx = 1069, qy = -2724, qz = 4116, gx = -113, gy = 25, gz = 14

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 55, Y = -46, Z = -100, qw = 8140, qx = -914, qy = -45, qz = 14189, gx = -284, gy = -28, gz = -103

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 77, Y = -39, Z = -128, qw = 8148, qx = -922, qy = -65, qz = 14184, gx = -237, gy = -33, gz = -119

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 96, Y = -20, Z = -124, qw = 8155, qx = -923, qy = -77, qz = 14180, gx = -116, gy = -52, gz = -94

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 92, Y = -18, Z = -95, qw = 8158, qx = -916, qy = -79, qz = 14179, gx = 22, gy = -74, gz = -42

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 71, Y = -19, Z = -71, qw = 8157, qx = -904, qy = -74, qz = 14180, gx = 106, gy = -90, gz = 19

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 44, Y = -32, Z = -67, qw = 8152, qx = -893, qy = -70, qz = 14184, gx = 95, gy = -85, gz = 71

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 10, Y = -55, Z = -55, qw = 8145, qx = -885, qy = -68, qz = 14188, gx = 53, gy = -64, gz = 85

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 5, Y = -54, Z = -56, qw = 8141, qx = -882, qy = -68, qz = 14191, gx = 20, gy = -33, gz = 53

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 5, Y = -65, Z = -71, qw = 8141, qx = -883, qy = -70, qz = 14191, gx = -29, gy = 4, gz = 2

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 18, Y = -67, Z = -90, qw = 8145, qx = -886, qy = -74, qz = 14188, gx = -51, gy = 10, gz = -45

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 69, Y = -50, Z = -55, qw = 8151, qx = -884, qy = -74, qz = 14185, gx = 10, gy = -18, gz = -78

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 76, Y = -43, Z = -28, qw = 8156, qx = -877, qy = -70, qz = 14182, gx = 75, gy = -35, gz = -65

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -52, Y = 21, Z = -13, qw = 15586, qx = 1069, qy = -2727, qz = 4113, gx = -25, gy = -42, gz = -24

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -56, Y = 47, Z = -43, qw = 15586, qx = 1081, qy = -2733, qz = 4108, gx = 102, gy = -96, gz = -73

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -61, Y = 60, Z = -57, qw = 15586, qx = 1100, qy = -2735, qz = 4102, gx = 181, gy = -82, gz = -97

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -49, Y = 38, Z = -60, qw = 15577, qx = 1119, qy = -2730, qz = 4134, gx = 151, gy = -19, gz = -44

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 76, Y = -45, Z = -28, qw = 8159, qx = -874, qy = -69, qz = 14181, gx = 30, gy = -26, gz = -30

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 63, Y = -56, Z = -56, qw = 8158, qx = -877, qy = -78, qz = 14181, gx = -99, gy = -10, gz = 2

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 24, Y = -88, Z = -140, qw = 8156, qx = -886, qy = -92, qz = 14182, gx = -192, gy = 0, gz = 19

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 13, Y = -89, Z = -146, qw = 8153, qx = -894, qy = -103, qz = 14183, gx = -150, gy = 18, gz = 19

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 10, Y = -83, Z = -114, qw = 8153, qx = -895, qy = -102, qz = 14183, gx = 0, gy = 17, gz = -7

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 43, Y = -58, Z = 3, qw = 8158, qx = -887, qy = -92, qz = 14180, gx = 147, gy = -12, gz = -50

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 52, Y = -57, Z = 25, qw = 8165, qx = -878, qy = -81, qz = 14177, gx = 162, gy = -27, gz = -83

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 53, Y = -60, Z = 7, qw = 8173, qx = -877, qy = -80, qz = 14172, gx = 18, gy = -7, gz = -101

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 55, Y = -65, Z = -37, qw = 8181, qx = -884, qy = -91, qz = 14168, gx = -144, gy = 10, gz = -106

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -40, Y = 24, Z = -48, qw = 15577, qx = 1126, qy = -2727, qz = 4135, gx = 77, gy = 19, gz = 8

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 45, Y = -74, Z = -104, qw = 8188, qx = -895, qy = -108, qz = 14163, gx = -214, gy = 18, gz = -103

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 32, Y = -77, Z = -116, qw = 8193, qx = -905, qy = -122, qz = 14159, gx = -187, gy = 26, gz = -84

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 20, Y = -82, Z = -111, qw = 8198, qx = -910, qy = -129, qz = 14155, gx = -96, gy = 19, gz = -72

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 4, Y = -89, Z = -95, qw = 8203, qx = -910, qy = -128, qz = 14153, gx = 12, gy = -1, gz = -64

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 4, Y = -89, Z = -95, qw = 8203, qx = -910, qy = -128, qz = 14153, gx = 12, gy = -1, gz = -64

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -19, Y = -67, Z = -25, qw = 8210, qx = -905, qy = -120, qz = 14149, gx = 112, gy = -8, gz = -74

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -14, Y = -51, Z = 7, qw = 8220, qx = -897, qy = -108, qz = 14144, gx = 170, gy = -2, gz = -116

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -47, Y = 9, Z = -26, qw = 15578, qx = 1125, qy = -2722, qz = 4135, gx = -6, gy = 53, gz = 0

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -44, Y = 3, Z = 0, qw = 15580, qx = 1116, qy = -2718, qz = 4133, gx = -90, gy = 69, gz = -18

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -37, Y = 5, Z = 30, qw = 15582, qx = 1102, qy = -2715, qz = 4128, gx = -147, gy = 67, gz = -29

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -38, Y = 20, Z = 33, qw = 15579, qx = 1094, qy = -2713, qz = 4143, gx = -147, gy = 34, gz = -68

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -42, Y = 33, Z = 37, qw = 15582, qx = 1086, qy = -2714, qz = 4133, gx = -110, gy = 3, gz = -105

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -33, Y = 63, Z = 27, qw = 15585, qx = 1084, qy = -2716, qz = 4121, gx = -49, gy = -16, gz = -128

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -27, Y = 80, Z = 26, qw = 15588, qx = 1087, qy = -2717, qz = 4111, gx = -8, gy = -25, gz = -118

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 1, Y = -42, Z = 17, qw = 8234, qx = -892, qy = -98, qz = 14136, gx = 128, gy = 13, gz = -183

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 22, Y = -30, Z = -1, qw = 8253, qx = -894, qy = -95, qz = 14125, gx = 29, gy = 48, gz = -238

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 68, Y = -5, Z = -15, qw = 8273, qx = -901, qy = -96, qz = 14113, gx = -31, gy = 71, gz = -259

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -23, Y = 87, Z = 26, qw = 15589, qx = 1086, qy = -2721, qz = 4102, gx = -42, gy = -41, gz = -98

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -23, Y = 91, Z = 29, qw = 15585, qx = 1083, qy = -2725, qz = 4115, gx = -103, gy = -48, gz = -69

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -28, Y = 111, Z = 23, qw = 15586, qx = 1075, qy = -2733, qz = 4108, gx = -116, gy = -67, gz = -51

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -44, Y = 116, Z = 13, qw = 15586, qx = 1071, qy = -2742, qz = 4103, gx = -80, gy = -89, gz = -42

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 83, Y = 16, Z = 7, qw = 8292, qx = -907, qy = -95, qz = 14102, gx = -17, gy = 73, gz = -244

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 95, Y = 27, Z = 23, qw = 8307, qx = -913, qy = -93, qz = 14092, gx = -3, gy = 75, gz = -203

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 98, Y = 32, Z = 34, qw = 8319, qx = -920, qy = -94, qz = 14085, gx = -39, gy = 72, gz = -153

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -46, Y = 109, Z = 4, qw = 15585, qx = 1070, qy = -2752, qz = 4101, gx = -41, gy = -108, gz = 2

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -39, Y = 90, Z = -11, qw = 15582, qx = 1071, qy = -2762, qz = 4107, gx = -16, gy = -118, gz = 77

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -28, Y = 51, Z = -48, qw = 15563, qx = 1124, qy = -2845, qz = 4108, gx = 145, gy = -176, gz = -211

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -10, Y = 89, Z = -81, qw = 15564, qx = 1142, qy = -2852, qz = 4093, gx = 137, gy = -135, gz = -195

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -13, Y = 97, Z = -84, qw = 15567, qx = 1153, qy = -2854, qz = 4079, gx = 75, gy = -64, gz = -175

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -20, Y = 98, Z = -69, qw = 15570, qx = 1154, qy = -2854, qz = 4066, gx = -15, gy = 2, gz = -143

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Ranges to 0 devices:
AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -28, Y = 93, Z = -45, qw = 15573, qx = 1146, qy = -2850, qz = 4058, gx = -102, gy = 50, gz = -109

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -26, Y = 75, Z = 24, qw = 15577, qx = 1136, qy = -2847, qz = 4049, gx = -120, gy = 67, gz = -84

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 79, Y = 33, Z = 26, qw = 8326, qx = -930, qy = -99, qz = 14080, gx = -102, gy = 76, gz = -92

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 50, Y = 18, Z = 1, qw = 8327, qx = -946, qy = -108, qz = 14078, gx = -177, gy = 111, gz = -31

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 20, Y = -2, Z = -33, qw = 8325, qx = -968, qy = -120, qz = 14078, gx = -242, gy = 137, gz = 16

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -18, Y = 73, Z = 45, qw = 15580, qx = 1131, qy = -2843, qz = 4041, gx = -65, gy = 54, gz = -82

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -26, Y = 64, Z = 53, qw = 15582, qx = 1135, qy = -2840, qz = 4034, gx = 28, gy = 9, gz = -88

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -52, Y = 32, Z = 37, qw = 15583, qx = 1147, qy = -2840, qz = 4029, gx = 117, gy = -33, gz = -80

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -44, Y = -34, Z = -67, qw = 8320, qx = -990, qy = -132, qz = 14079, gx = -238, gy = 143, gz = 43

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -69, Y = -14, Z = -58, qw = 8316, qx = -1010, qy = -136, qz = 14080, gx = -155, gy = 171, gz = 40

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -60, Y = 6, Z = -39, qw = 8318, qx = -1029, qy = -131, qz = 14077, gx = -58, gy = 215, gz = -20

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -57, Y = 13, Z = 18, qw = 15579, qx = 1167, qy = -2836, qz = 4042, gx = 189, gy = -29, gz = -50

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -62, Y = -15, Z = 25, qw = 15578, qx = 1185, qy = -2830, qz = 4043, gx = 205, gy = 19, gz = -29

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -9, Y = 34, Z = -13, qw = 8328, qx = -1046, qy = -120, qz = 14070, gx = 11, gy = 238, gz = -131

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 97, Y = 102, Z = 24, qw = 8345, qx = -1062, qy = -104, qz = 14059, gx = 71, gy = 255, gz = -207

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 143, Y = 111, Z = 52, qw = 8361, qx = -1076, qy = -83, qz = 14048, gx = 135, gy = 262, gz = -208

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -59, Y = -123, Z = 104, qw = 15581, qx = 1195, qy = -2810, qz = 4042, gx = 31, gy = 103, gz = -31

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -54, Y = -131, Z = 127, qw = 15586, qx = 1194, qy = -2799, qz = 4033, gx = -4, gy = 125, gz = -114

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -46, Y = -126, Z = 147, qw = 15587, qx = 1198, qy = -2785, qz = 4034, gx = 0, gy = 125, gz = -214

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 173, Y = 115, Z = 79, qw = 8374, qx = -1085, qy = -58, qz = 14040, gx = 198, gy = 237, gz = -145

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 178, Y = 102, Z = 94, qw = 8376, qx = -1091, qy = -30, qz = 14039, gx = 237, gy = 225, gz = -9

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 101, Y = 50, Z = 158, qw = 8365, qx = -1093, qy = 1, qz = 14045, gx = 279, gy = 187, gz = 162

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 40, Y = 19, Z = 193, qw = 8343, qx = -1090, qy = 32, qz = 14058, gx = 299, gy = 141, gz = 314

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -10, Y = -34, Z = 224, qw = 8314, qx = -1086, qy = 58, qz = 14076, gx = 254, gy = 102, gz = 400

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -82, Y = -57, Z = 211, qw = 8281, qx = -1086, qy = 74, qz = 14095, gx = 122, gy = 84, gz = 439

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -25, Y = -83, Z = 149, qw = 15595, qx = 1200, qy = -2777, qz = 4009, gx = -10, gy = 71, gz = -304

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -24, Y = -58, Z = 129, qw = 15604, qx = 1206, qy = -2773, qz = 3977, gx = 2, gy = 17, gz = -370

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -161, Y = -108, Z = 139, qw = 8252, qx = -1093, qy = 75, qz = 14111, gx = -46, gy = 64, gz = 366

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -154, Y = -95, Z = 88, qw = 8237, qx = -1104, qy = 63, qz = 14120, gx = -190, gy = 37, gz = 190

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -127, Y = -89, Z = 33, qw = 8235, qx = -1121, qy = 41, qz = 14120, gx = -306, gy = 38, gz = -4

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -19, Y = -36, Z = 104, qw = 15612, qx = 1217, qy = -2771, qz = 3944, gx = 52, gy = -27, gz = -396

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -127, Y = -89, Z = 33, qw = 8235, qx = -1121, qy = 41, qz = 14120, gx = -306, gy = 38, gz = -4

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -75, Y = -38, Z = -86, qw = 8245, qx = -1142, qy = 14, qz = 14112, gx = -375, gy = 59, gz = -162

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -20, Y = -13, Z = -104, qw = 8266, qx = -1159, qy = -10, qz = 14098, gx = -314, gy = 42, gz = -299

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 16, Y = 24, Z = -96, qw = 8293, qx = -1167, qy = -27, qz = 14082, gx = -179, gy = 0, gz = -371

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 36, Y = 50, Z = -70, qw = 8322, qx = -1166, qy = -33, qz = 14065, gx = -30, gy = -25, gz = -376

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 37, Y = 98, Z = -16, qw = 8348, qx = -1161, qy = -30, qz = 14050, gx = 80, gy = -26, gz = -330

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 41, Y = 117, Z = 7, qw = 8371, qx = -1154, qy = -22, qz = 14037, gx = 131, gy = -9, gz = -286

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -14, Y = -8, Z = 84, qw = 15619, qx = 1232, qy = -2770, qz = 3912, gx = 99, gy = -46, gz = -391

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -18, Y = -2, Z = 42, qw = 15624, qx = 1246, qy = -2770, qz = 3884, gx = 77, gy = -53, gz = -350

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -15, Y = 4, Z = 25, qw = 15629, qx = 1254, qy = -2774, qz = 3859, gx = 27, gy = -77, gz = -296

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = -21, Y = 8, Z = 6, qw = 15634, qx = 1259, qy = -2780, qz = 3834, gx = -13, gy = -93, gz = -282

